game_name,cluster_id,cluster_label
Hotel Endless,1,Easy
Hotline Miami 2,1,Easy
DungeonBowl,1,Easy
Dungeon Defenders: Presidents Day Surprise,1,Easy
How To Survive 2,2,AAA Medium Graphics
Crusader Kings II: Way Of Life,1,Easy
Cypress Inheritance: The Beginning,2,AAA Medium Graphics
Cult of the Wind,1,Easy
Crusader Kings II: Rajas Of India,1,Easy
Crowntakers,1,Easy
Crow,1,Easy
Creeper World 3: Arc Eternal,1,Easy
Creativerse,3,Competitive/E-Sports
Silence: The Whispered World II,2,AAA Medium Graphics
Cricket 14,3,Competitive/E-Sports
Path of War,1,Easy
Signs of Life,1,Easy
Shattered Haven,1,Easy
Shadowrun Returns,1,Easy
ShootMania Storm,1,Easy
Shiden,1,Easy
Shelter,1,Easy
Oxenfree,3,Competitive/E-Sports
Overwatch,3,Competitive/E-Sports
Overkill VR,0,AAA High Graphics
Overcooked,3,Competitive/E-Sports
Outbreak Pandemic Evolution,2,AAA Medium Graphics
Out of the Park Baseball 17,1,Easy
Hotel Blind,3,Competitive/E-Sports
Homeworld Remastered Collection,3,Competitive/E-Sports
Homesick,3,Competitive/E-Sports
Hollowpoint,3,Competitive/E-Sports
HIS,1,Easy
Heterodoxxed,1,Easy
Heroes of the Storm,3,Competitive/E-Sports
Heroes of Normandie,1,Easy
Heroes of Might and Magic III : HD,3,Competitive/E-Sports
Pro Evolution Soccer 2011,1,Easy
Prince of Persia: The Forgotten Sands,1,Easy
Prison Break,1,Easy
Prepar3D,2,AAA Medium Graphics
Draw a Stickman: Epic,1,Easy
Crea,1,Easy
Double Dragon Neon,1,Easy
Dr Who Episode 5 - The Gunpowder Plot,1,Easy
Crashed Lander,1,Easy
Crawl,1,Easy
Courage,1,Easy
Costume Quest 2,1,Easy
Cosmonautica - A Space Trading Adventure,1,Easy
Shadow Warrior 2013,3,Competitive/E-Sports
Seduce Me,3,Competitive/E-Sports
Secret Files: Sam Peters,1,Easy
One Piece: Burning Blood,2,AAA Medium Graphics
Counter-Strike Nexon: Zombies,1,Easy
Of Kings And Men,0,AAA High Graphics
Otems Defiance,0,AAA High Graphics
Onward,0,AAA High Graphics
Helldivers,3,Competitive/E-Sports
Her Story,1,Easy
Hektor,3,Competitive/E-Sports
Heavy Gear Assault,3,Competitive/E-Sports
Hearthstone: The Grand Tournament,3,Competitive/E-Sports
Oh...Sir!! The Insult Simulator,1,Easy
Oil Enterprise,3,Competitive/E-Sports
Hearthstone: Blackrock Mountain,3,Competitive/E-Sports
Hatred,2,AAA Medium Graphics
PacGhost,1,Easy
Dogfight 1942,1,Easy
Osiris: New Dawn,0,AAA High Graphics
District 187: S.W.A.T. Starter Pack,1,Easy
District 187: Sin Streets,1,Easy
Doctor Who: The Eternity Clock,3,Competitive/E-Sports
Dishonored: Dunwall City Trials,3,Competitive/E-Sports
Conquest of Champions,1,Easy
Consortium,3,Competitive/E-Sports
Onechanbara Z2: Chaos,2,AAA Medium Graphics
Dishonored,3,Competitive/E-Sports
Doom 3 BFG Edition,1,Easy
Congo,1,Easy
Concursion,1,Easy
Scribblenauts Unmasked,3,Competitive/E-Sports
Savant - Ascent,1,Easy
SeaCraft,3,Competitive/E-Sports
Sang-Froid: Tales of Werewolves,3,Competitive/E-Sports
Sanctum 2: Ruins Of Brightholme,3,Competitive/E-Sports
Scourge: Outbreak,3,Competitive/E-Sports
Sanctum 2: Road To Elysion,3,Competitive/E-Sports
scarlet blade,1,Easy
Sanctum 2,3,Competitive/E-Sports
Obduction,0,AAA High Graphics
Oculus Rift,0,AAA High Graphics
No Mans Sky,2,AAA Medium Graphics
Night Of Azure,2,AAA Medium Graphics
Negligee,1,Easy
Need For Speed,0,AAA High Graphics
Hatoful Boyfriend: Holiday Star,1,Easy
Harold,1,Easy
Hard West,3,Competitive/E-Sports
Notruf 112 – Die Feuerwehr Simulation,3,Competitive/E-Sports
Hand of Fate,2,AAA Medium Graphics
Halo Online,3,Competitive/E-Sports
Hacknet,1,Easy
Hackers Paradise,1,Easy
Octodad,1,Easy
Necropolis,2,AAA Medium Graphics
NBA 2K17,2,AAA Medium Graphics
Need For Speed: World Online,1,Easy
Naval Action,2,AAA Medium Graphics
Need for Speed: Hot Pursuit Super Sports,3,Competitive/E-Sports
Dirt Showdown,3,Competitive/E-Sports
Dino Run,1,Easy
Depth Hunter,3,Competitive/E-Sports
Deponia,1,Easy
Company Of Heroes 2: The Western Front Armies,3,Competitive/E-Sports
Company of Heroes 2: Ardennes Assault,3,Competitive/E-Sports
Color Catch,1,Easy
Commando Jack,1,Easy
Colonies Online,1,Easy
Coldfire Keep,1,Easy
Colossal Kaiju Combat: Kaijuland Battles,1,Easy
Color Symphony,1,Easy
Cold Contract,1,Easy
Colony Capture,1,Easy
Saints Row IV: How The Saints Save Christmas,3,Competitive/E-Sports
Saints Row 4: Enter The Dominatrix,3,Competitive/E-Sports
No More Heroes 2:Desperate Struggle,2,AAA Medium Graphics
Saints Row 4,3,Competitive/E-Sports
S.K.I.L.L. Special Force 2,1,Easy
Sacred Citadel,1,Easy
My Summer Car,3,Competitive/E-Sports
Naruto Shippudden: Ultimate Ninja Storm 4,2,AAA Medium Graphics
Mr.President!,0,AAA High Graphics
My Tower My Home,1,Easy
Salem,3,Competitive/E-Sports
Motorsport Manager,2,AAA Medium Graphics
Moto Racer 4,2,AAA Medium Graphics
Gunslugs 2,1,Easy
Guilty Gear Xrd -Sign-,2,AAA Medium Graphics
Rust,0,AAA High Graphics
Ryse: Son Of Rome,2,AAA Medium Graphics
Guild Wars 2: Heart of Thorns,3,Competitive/E-Sports
Guardians of Victoria,3,Competitive/E-Sports
Mother Russia Bleeds,1,Easy
Ground Branch,1,Easy
Grim Fandango Remastered,3,Competitive/E-Sports
MXGP2 - The Official Motocross Game,0,AAA High Graphics
Grow Home,3,Competitive/E-Sports
Grimoire: Manastorm,1,Easy
Need for Speed: Hot Pursuit,3,Competitive/E-Sports
Department 42: The Mystery of The Nine,1,Easy
Defenders of Ardania: Battlemagic,1,Easy
Deep Black,3,Competitive/E-Sports
Cliffhorse,1,Easy
Cloud Chamber,3,Competitive/E-Sports
Civilization: Beyond Earth,3,Competitive/E-Sports
NBA 2K11,1,Easy
CloudBuilt,3,Competitive/E-Sports
City of Steam,1,Easy
Death Road,3,Competitive/E-Sports
Rugby Challenge 2: The Lions Tour Edition,3,Competitive/E-Sports
Dear Esther,1,Easy
RunRabbitRun,1,Easy
Guardians of Orion,2,AAA Medium Graphics
Roots Cubedonian Run,1,Easy
Rooks Keep,3,Competitive/E-Sports
Rogue Legacy,1,Easy
Mirrors Edge 2: Catalyst,0,AAA High Graphics
Moonlight,1,Easy
RuneScape 3,3,Competitive/E-Sports
Mighty No. 9,2,AAA Medium Graphics
Grey Goo,3,Competitive/E-Sports
Metal Assault: Gigaslave,3,Competitive/E-Sports
Meridian: Squad 22,3,Competitive/E-Sports
Gravity Ghost,1,Easy
Gravilon,1,Easy
GRAV,2,AAA Medium Graphics
Grass is No More,1,Easy
Grand Theft Seagull,1,Easy
Grand Master Chess,1,Easy
Grand Class Melee 2,1,Easy
Grand Ages: Medieval,2,AAA Medium Graphics
Napoleon: Total War,1,Easy
Deadly 30,1,Easy
Circle Runner,1,Easy
Deadlight,1,Easy
DeadEnd Cerebral Vortex,1,Easy
DCS: Combined Arms,3,Competitive/E-Sports
Chucks Challenge 3D,3,Competitive/E-Sports
Dead Island: Ryder White,3,Competitive/E-Sports
Chroma Squad,1,Easy
Child of Light,3,Competitive/E-Sports
Chronology,1,Easy
Chaos Reborn,3,Competitive/E-Sports
Chaos Domain,3,Competitive/E-Sports
Catmouth Island,1,Easy
Castlevania: Lords of Shadow Mirror of Fate HD,3,Competitive/E-Sports
Rocksmith 2014,3,Competitive/E-Sports
Rising Storm,3,Competitive/E-Sports
Rockefeller - The Black Gold,1,Easy
Risk of Rain,1,Easy
Rise Of Venice: Beyond The Sea,1,Easy
Rise Of Venice,1,Easy
Rise of the Triad,3,Competitive/E-Sports
Rise of the Raveger,1,Easy
Master of Orion,3,Competitive/E-Sports
Masquerade: The Baubles of Doom,3,Competitive/E-Sports
Mantis Burn Racing,3,Competitive/E-Sports
Maize,2,AAA Medium Graphics
Mafia III,0,AAA High Graphics
Lumo,2,AAA Medium Graphics
Goscurry,1,Easy
Googles,1,Easy
Rise of Flight: Channel Battles Edition,3,Competitive/E-Sports
Goat Simulator: GoatZ,3,Competitive/E-Sports
Gnomoria,1,Easy
Mount and Blade: Warband,1,Easy
MOTO GP 0910,1,Easy
Genio,1,Easy
Luckcatchers,2,AAA Medium Graphics
Darksiders II: Abyssal Forge,3,Competitive/E-Sports
Man O War: Corsair,0,AAA High Graphics
Castlevania: Lords of Shadow 2 - Revelations DLC,3,Competitive/E-Sports
CaRPG,1,Easy
Mad Games Tycoon,3,Competitive/E-Sports
Meadow,3,Competitive/E-Sports
Canyon Capers,1,Easy
Castlevania: Lords of Shadow 2,3,Competitive/E-Sports
Call Of Duty: Ghosts - Onslaught,2,AAA Medium Graphics
Call Of Duty: Ghosts - Nemesis,2,AAA Medium Graphics
Ring Runner: Flight of the Sages,1,Easy
Card City Nights,1,Easy
Car Mechanic Simulator 2014,3,Competitive/E-Sports
Cannons Lasers Rockets,3,Competitive/E-Sports
Ride To Hell: Retribution,3,Competitive/E-Sports
RIDGE RACER Driftopia,3,Competitive/E-Sports
rFactor 2,2,AAA Medium Graphics
Lost Sea,3,Competitive/E-Sports
Ride To Hell: Route 666,3,Competitive/E-Sports
Livelock,2,AAA Medium Graphics
Life of Rome,2,AAA Medium Graphics
Life in Bunker,2,AAA Medium Graphics
Lichtspeer,1,Easy
Lethal VR,0,AAA High Graphics
Lichdom Battlemage,2,AAA Medium Graphics
Game of Thrones: Episode 4 - Sons of Winter,3,Competitive/E-Sports
Game of Thrones: Episode 2 - The Lost Lords,3,Competitive/E-Sports
Richard and Alice,1,Easy
Game of Thrones: Episode 6 - The Ice Dragon,3,Competitive/E-Sports
Game of Thrones: Episode 5 - A Nest of Vipers,3,Competitive/E-Sports
Game of Thrones: Episode 3 - The Sword in the Darkness,3,Competitive/E-Sports
DayZ,0,AAA High Graphics
Metro 2033,3,Competitive/E-Sports
Call Of Duty: Ghosts - Invasion,2,AAA Medium Graphics
Darksiders 2: Arguls Tomb,3,Competitive/E-Sports
Call Of Duty: Ghosts - Devastation,2,AAA Medium Graphics
Darksiders 2,3,Competitive/E-Sports
Broken Age,3,Competitive/E-Sports
C.A.R.S.,2,AAA Medium Graphics
Broforce,3,Competitive/E-Sports
BrickBlast U!,1,Easy
Cabal 2,3,Competitive/E-Sports
Burning Cars,1,Easy
Reus,1,Easy
Retrovirus,1,Easy
Resident Evil 6,3,Competitive/E-Sports
RetroGrade,1,Easy
Let it Die,0,AAA High Graphics
Retaliation: Path of War,1,Easy
Resident Evil: Revelations,3,Competitive/E-Sports
Lego Marvel Avengers,3,Competitive/E-Sports
Lego Star Wars: The Force Awakens,3,Competitive/E-Sports
Legend of Miro,3,Competitive/E-Sports
Last Days of Old Earth,2,AAA Medium Graphics
Kona,3,Competitive/E-Sports
GALAK-Z,3,Competitive/E-Sports
Galactic Inheritors,1,Easy
Gabe Newell Simulator,3,Competitive/E-Sports
Call of Duty: Advanced Warfare,2,AAA Medium Graphics
Koihime Enbu,3,Competitive/E-Sports
G.E.U.,1,Easy
Furtherance,1,Easy
Layers of Fear: Inheritance,2,AAA Medium Graphics
Layers of Fear,2,AAA Medium Graphics
Frozen Cortex,1,Easy
Frozen State,1,Easy
MegaGlest,1,Easy
Galactic Civilizations III,3,Competitive/E-Sports
Medal of Honor,3,Competitive/E-Sports
Mass Effect 2: Overlord,3,Competitive/E-Sports
Mass Effect 2: Kasumis Stolen Memory,3,Competitive/E-Sports
Mass Effect 2: Lair of the Shadow Broker,3,Competitive/E-Sports
Dark Heritage: Guardians of Hope Collectors Edition,1,Easy
Lara Croft Go,2,AAA Medium Graphics
Dangerous,1,Easy
Braveland Wizard,1,Easy
BossConstructor,1,Easy
Boundless,3,Competitive/E-Sports
Darkfall: Unholy Wars,3,Competitive/E-Sports
Bound By Flame,3,Competitive/E-Sports
Bot Colony,1,Easy
BOMB,1,Easy
Borderlands: The Pre-sequel,3,Competitive/E-Sports
Block Story,1,Easy
Rescue 2013,1,Easy
Renaissance Heroes,1,Easy
Reef Shot,1,Easy
Remember Me,3,Competitive/E-Sports
Receiver,1,Easy
Realms of Arkania: Blade of Destiny,3,Competitive/E-Sports
Real World Racing,1,Easy
Kingdom: New Lands,1,Easy
Kingspray Graffiti VR,0,AAA High Graphics
Kings and Heroes,3,Competitive/E-Sports
Kingdom,1,Easy
Killing Room,3,Competitive/E-Sports
Killing Floor 2,3,Competitive/E-Sports
Kill to Collect,3,Competitive/E-Sports
Kill The Plumber,3,Competitive/E-Sports
Kick Ass Commandos,1,Easy
Fringes of the Empire,3,Competitive/E-Sports
FreeStyle Scooter Game,1,Easy
FreeStyle 2: Street Basketball,3,Competitive/E-Sports
Fran Bow,1,Easy
Fractured Soul,1,Easy
Knight Online,1,Easy
Forward To The Sky,1,Easy
Mass Effect 2,3,Competitive/E-Sports
Crusader Kings II: Sword of Islam,1,Easy
Franchise Hockey Manager 2,3,Competitive/E-Sports
Crusader Kings II: Sunset Invasion,1,Easy
Blitz,1,Easy
Crusader Kings II: Legacy of Rome,1,Easy
Crusader Kings II: Songs of Byzantium,1,Easy
Block N Load Beta,3,Competitive/E-Sports
Crusader Kings II: Ruler Designer,1,Easy
Blinding Dark,1,Easy
Blackguards: Untold Legends,3,Competitive/E-Sports
Beyond Space,1,Easy
Blackguards,3,Competitive/E-Sports
Betrayer,3,Competitive/E-Sports
Blackbay Asylum,1,Easy
Bioshock Infinite: Burial At Sea - Episode Two,3,Competitive/E-Sports
Bik - A Space Adventure,1,Easy
Beneath the Crimson Moon,1,Easy
Bedlam,3,Competitive/E-Sports
Real Soccer Online,3,Competitive/E-Sports
Rayman Legends,1,Easy
Rawbots,3,Competitive/E-Sports
Rain Blood Chronicles: Mirage,3,Competitive/E-Sports
Ragnarok Online 2,1,Easy
Kathy Rain,1,Easy
Karma. Incarnation 1,3,Competitive/E-Sports
Just Dance 2022,2,AAA Medium Graphics
Just Dance 2017,2,AAA Medium Graphics
Just Cause 3 - Sky Fortress,0,AAA High Graphics
Just Cause 3 - Land Mech Assault,0,AAA High Graphics
Just Cause 3 - Bavarium Sea Heist,0,AAA High Graphics
Jotun: Valhalla Edition,1,Easy
Job Simulator: The 2050 Archives,0,AAA High Graphics
JDM Tuner Racing,1,Easy
Jalopy,3,Competitive/E-Sports
Forsaken Fortress Strategy,2,AAA Medium Graphics
Football Manager 2016,1,Easy
Fokus,1,Easy
Flightless,1,Easy
FLAMBERGE,1,Easy
FLAK,1,Easy
FIVE: Guardians of David,3,Competitive/E-Sports
Five Nights at Freddys 3,1,Easy
Fishing Planet,2,AAA Medium Graphics
FortressCraft Evolved,3,Competitive/E-Sports
Crusader Kings II: Byzantine Unit Pack,1,Easy
Crusader Kings II: African Portraits,1,Easy
Crusader Kings II: Dynasty Shields II,1,Easy
Crusader Kings II,1,Easy
Cristiano Ronaldo Freestyle,1,Easy
Lost Planet 2,1,Easy
Corrosion: Cold Winter Waiting,1,Easy
Counter-Strike: Global Offensive,1,Easy
Mafia 2: Joes Adventure,3,Competitive/E-Sports
Mafia 2: Jimmys Vendetta,3,Competitive/E-Sports
Mafia 2,3,Competitive/E-Sports
Mafia 2: Greaser Pack,3,Competitive/E-Sports
Battlefield 4: Second Assault,2,AAA Medium Graphics
Battlefield 4: Naval Strike,2,AAA Medium Graphics
Battlefield 4: Final Stand,2,AAA Medium Graphics
Battlefield 4: Dragons Teeth,2,AAA Medium Graphics
RaceRoom Racing Experience,2,AAA Medium Graphics
Beasts of Prey,2,AAA Medium Graphics
Race The Sun,1,Easy
Pulse Shift,1,Easy
R.I.P.D The Game,3,Competitive/E-Sports
Professional Farmer 2014,3,Competitive/E-Sports
Jack Nicklaus Perfect Golf,2,AAA Medium Graphics
Raceroom:Racing Experience,2,AAA Medium Graphics
iOMoon,0,AAA High Graphics
its always monday,3,Competitive/E-Sports
Initia: Elemental Arena,2,AAA Medium Graphics
Infinite Air with Mark McMorris,2,AAA Medium Graphics
INSIDE,2,AAA Medium Graphics
Infestation: The New Z,2,AAA Medium Graphics
First Assault,2,AAA Medium Graphics
Fire,3,Competitive/E-Sports
Industry Manager Future Simulator,3,Competitive/E-Sports
Iron Fish,2,AAA Medium Graphics
Final Fantasy XIV: Heavensward,2,AAA Medium Graphics
Final Fantasy VI,1,Easy
Final Fantasy V,3,Competitive/E-Sports
Final Fantasy Type-0 HD,2,AAA Medium Graphics
Final Fantasy Pixel Remaster,1,Easy
Infra,1,Easy
Final Fantasy IV: The After Years,3,Competitive/E-Sports
I Am Setsuna,2,AAA Medium Graphics
Cook Serve Delicious!,1,Easy
Committed: Das Geheimnis von Shady Pines,1,Easy
Combat Wings: The Great Battles of World War II,3,Competitive/E-Sports
Commander: The Great War,1,Easy
Batman: Arkham Origins - Cold Cold Heart,2,AAA Medium Graphics
Battle Pong,1,Easy
Battle of Empires : 1914-1918,1,Easy
Barony,1,Easy
Confrontation,3,Competitive/E-Sports
Batman Arkham Origins: Blackgate,2,AAA Medium Graphics
Pro Cycling Manager 2013,3,Competitive/E-Sports
Prime World,3,Competitive/E-Sports
Pro Evolution Soccer 2014,3,Competitive/E-Sports
Primal Fears,3,Competitive/E-Sports
Prius Anima Online,3,Competitive/E-Sports
Pressure,3,Competitive/E-Sports
Prime World: Defenders,3,Competitive/E-Sports
Hyperdimension U Action Unleashed,3,Competitive/E-Sports
Hyperdevotion Noire: Goddess Black Heart,3,Competitive/E-Sports
Hyper Light Drifter,1,Easy
Hunger Dungeon,3,Competitive/E-Sports
Human Fall Flat,3,Competitive/E-Sports
HunieCam Studio,1,Easy
FIFA 16,2,AAA Medium Graphics
Far Cry 4: Hurk Deluxe,2,AAA Medium Graphics
Far Cry 4 - Valley of the Yetis,2,AAA Medium Graphics
Far Cry 4 - Escape From Durgesh Prison,2,AAA Medium Graphics
Fallout 4,0,AAA High Graphics
Hull BreacH,2,AAA Medium Graphics
Hybrid Wars,2,AAA Medium Graphics
Fairy Fencer F,3,Competitive/E-Sports
Kings Bounty: Crossworlds,1,Easy
Combat Mission: Fortress Italy,1,Easy
Combat Mission: Battle For Normandy - Commonwealth Forces,1,Easy
Cognition: An Erica Reed Thriller Episode 1,1,Easy
Close Combat: Panthers in the Fog,3,Competitive/E-Sports
Civilization V: Gods And Kings,3,Competitive/E-Sports
Bardbarian,1,Easy
Banished,3,Competitive/E-Sports
Backstage Press,1,Easy
Cities in Motion: US Cities,1,Easy
Back to Life 3,1,Easy
Back to Life 2,1,Easy
AX:EL,1,Easy
Back to Bed,3,Competitive/E-Sports
Poof vs. The Cursed Kitty,3,Competitive/E-Sports
Polyhegrams,1,Easy
Avoid: Sensory Overload,1,Easy
Poker Night 2,1,Easy
Plazma Being,1,Easy
Pixeljunk Monsters Ultimate,1,Easy
Planetary Annihilation,3,Competitive/E-Sports
House of the Dying Sun,2,AAA Medium Graphics
Hover Junkers,0,AAA High Graphics
Homeworld: Deserts of Kharak,2,AAA Medium Graphics
Fahrenheit: Indigo Prophecy Remastered,3,Competitive/E-Sports
Homefront: The Revolution - The Voice of Freedom,2,AAA Medium Graphics
Homefront: The Revolution - Aftermath,2,AAA Medium Graphics
Evolve,2,AAA Medium Graphics
Evoland 2,3,Competitive/E-Sports
HTC Vive,0,AAA High Graphics
Exoplanet: First Contact,1,Easy
Exanima,2,AAA Medium Graphics
European Ship Simulator,3,Competitive/E-Sports
Europa Universalis IV: El Dorado,1,Easy
Europa Universalis IV: Common Sense,1,Easy
"Hot Dogs, Horseshoes and Hand Grenades",0,AAA High Graphics
Europa Universalis IV: The Cossacks,1,Easy
Just Cause 2,3,Competitive/E-Sports
F1 2015,0,AAA High Graphics
Cities in Motion Design Dreams,1,Easy
Cinders,1,Easy
Chompy Chomp Chomp,1,Easy
Atmospug The Cloud Jumping Dog,1,Easy
Atarjrubah,1,Easy
Chivalry: Medieval Warfare,3,Competitive/E-Sports
Atajrubah,1,Easy
Attractio,3,Competitive/E-Sports
Assassins Creed Liberation HD,3,Competitive/E-Sports
Penny Arcade - Precipice Of Darkness Episode Four,1,Easy
Payday 2,3,Competitive/E-Sports
Assassins Creed: Unity,0,AAA High Graphics
Ascent,1,Easy
Asylum,1,Easy
Homefront: The Revolution,2,AAA Medium Graphics
Hitman: Episode 4 - Bangkok,0,AAA High Graphics
Hitman: Episode 5 - Colorado,0,AAA High Graphics
Hitman: Episode 3 - Marrakesh,0,AAA High Graphics
Hitman: Episode 2 - Sapienza,0,AAA High Graphics
Hitman GO,3,Competitive/E-Sports
Euro Fishing,2,AAA Medium Graphics
Hitman,0,AAA High Graphics
Euclidean,2,AAA Medium Graphics
Etherium,3,Competitive/E-Sports
Hired Ops,2,AAA Medium Graphics
Euro Truck Simulator 2 - Scandinavia,3,Competitive/E-Sports
Esper 2,0,AAA High Graphics
Eron,1,Easy
Ephemerid:A Musical Adventure,1,Easy
Enshrouded World,1,Easy
Endless Sky,1,Easy
Chernobyl Commando,3,Competitive/E-Sports
Chaos on Deponia,1,Easy
Catherine,3,Competitive/E-Sports
Holopoint,0,AAA High Graphics
James Bond: Blood Stone,3,Competitive/E-Sports
Captain Morgane and the Golden Turtle,1,Easy
Carrier Command: Gaea Mission,3,Competitive/E-Sports
ArmA III: Zeus,3,Competitive/E-Sports
Arma III: Helicopters DLC,3,Competitive/E-Sports
Arma III: Karts,3,Competitive/E-Sports
Ascend: Hand of Kul,3,Competitive/E-Sports
ArcheAge,2,AAA Medium Graphics
Path of Exile,1,Easy
Papo and Yo,3,Competitive/E-Sports
Paranautical Activity,1,Easy
Castle Crashers,1,Easy
Call of Duty: Black Ops 2,3,Competitive/E-Sports
Arcadecraft,1,Easy
Patterns,3,Competitive/E-Sports
Papers Please,1,Easy
Panzer Corps: Allied Corps,1,Easy
Hero Generations: ReGen,1,Easy
Heroes and Generals,3,Competitive/E-Sports
Archlord 2,3,Competitive/E-Sports
Arcane Worlds,1,Easy
Endless Legend - Forges of Creation,2,AAA Medium Graphics
Endless Legend: Shadows,2,AAA Medium Graphics
Endless Legend - The Lost Tales,2,AAA Medium Graphics
Hearts of Iron IV: Waking the Tiger,3,Competitive/E-Sports
Endless Legend - Guardians,2,AAA Medium Graphics
Emergency 2016,2,AAA Medium Graphics
High Octane Drift,3,Competitive/E-Sports
Hero Defense - Haunted Island,1,Easy
Elite Dangerous: Horizons,2,AAA Medium Graphics
Elite: Dangerous,2,AAA Medium Graphics
Heroes of Newerth,1,Easy
Cabelas Dangerous Hunts 2013,3,Competitive/E-Sports
C9 Continent of the Ninth Seal,1,Easy
Bullet Run,3,Competitive/E-Sports
Empyrion: Galactic Survival,3,Competitive/E-Sports
Hide and Shriek,3,Competitive/E-Sports
Antisquad,1,Easy
Anomaly Defenders,1,Easy
Aqua Kitty: Milk Mine Defender,1,Easy
Angvik,3,Competitive/E-Sports
Another Perspective,1,Easy
Ancient Space,2,AAA Medium Graphics
Anamnesis,1,Easy
Painkiller: Hell and Damnation - The Clock Strikes Meat Night,3,Competitive/E-Sports
Painkiller: Hell and Damnation,3,Competitive/E-Sports
Among The Sleep,3,Competitive/E-Sports
Panzar: Forged By Chaos,3,Competitive/E-Sports
Pandora: First Contact,3,Competitive/E-Sports
Hearts of Iron IV: Together For Victory,3,Competitive/E-Sports
Pac-Man and the Ghostly Adventures,3,Competitive/E-Sports
Outlast,3,Competitive/E-Sports
Hearts of Iron IV,3,Competitive/E-Sports
Hearthstone - Whispers of the Old Gods,3,Competitive/E-Sports
Hard Reset Redux,3,Competitive/E-Sports
Half-Life: Prospekt,1,Easy
Headlander,3,Competitive/E-Sports
Half dead,2,AAA Medium Graphics
Halo 5: Forge,0,AAA High Graphics
Gunjack,0,AAA High Graphics
Dynasty Warriors 8 Empires,3,Competitive/E-Sports
Halcyon 6,1,Easy
Dying Light - Cuisine and Cargo,0,AAA High Graphics
